lon,lat,park_name,type,phone,emenities,state,city
-91.103,47.839,Kawishiwi Lake,NF,218.663.7280/218.626.4300,NH ND NS NR ,MN,Ely
-95.065,43.729,Kilen Woods State Park,SP,507.662.6258,E ND DW SH RS ,MN,Lakefield
-90.226,47.863,Kimball Lake,NF,218.387.1750/218.626.4300,NH ND NS NR ,MN,Grand Marais
-94.484,47.45,Knutson Dam,NF,218.835.3104/218.335.8600,NH ND VT DW NS RS ,MN,Cass Lake
-95.888,45.02,Lac Qui Parle State Park,SP,320.752.4736,E DP DW SH RS ,MN,Watson
-94.826,47.539,Lake Bemidji State Park,SP,218.755.3843,E DP DW SH RS ,MN,Bemidji
-96.626,48.725,Lake Bronson State Park,SP,218.754.2200,E DP DW SH RS ,MN,Lake Bronson
-95.336,46,Lake Carlos State Park,SP,320.852.7200,E DP 45ft DW SH RS ,MN,Carlos
-92.297,48.132,Lake Jeanette,NF,218.666.0020/218.626.4300,NH ND NS RS ,MN,Ely
-92.526,43.533,Lake Louise State Park,SP,507.324.5249,E DP DW SH RS ,MN,LeRoy
-95.69,44.102,Lake Shetek State Park,SP,507.763.3256,E DP DW SH RS ,MN,Currie
-91.423,47.647,Little Isabella River,NF,218.663.7280/218.626.4300,NH ND NS RS ,MN,Isabella
-94.072,47.05,Mabel Lake,NF,218.547.1044/218.335.8600,NH ND VT DW NS NR ,MN,Remer
-95.94,46.525,Maplewood State Park,SP,218.863.8383,E DP DW SH RS ,MN,Pelican Rapids
-93.031,47.67,McCarthy Beach State Park,SP,218.254.7979,E DP DW SH RS ,MN,Side Lake
-91.535,47.639,Mcdougal Lake,NF,218.663.7280/218.626.4300,NH ND NS RS ,MN,Isabella
-93.761,46.135,Mille Lacs Kathio State Park,SP,320.532.3523,E ND DW SH RS ,MN,Onamia
-94.087,44.159,Minneopa State Park,SP,507.389.5464,E DP DW SH RS ,MN,Mankato
-93.718,44.647,Minnesota Valley Rec Area,SP,952.492.6400,NH ND VT DW NS RS L$ ,MN,Jordan
-95.275,45.321,Monson Lake State Park,SP,320.366.3797,NH ND DW SH RS ,MN,Sunburg
-92.736,46.436,Moose Lake State Park,SP,218.485.5420,E ND 45ft DW SH RS ,MN,Moose Lake
-94.048,47.518,Mosomo Point,NF,218.246.2123/218.335.8600,NH ND VT DW NS RS ,MN,Deer River
-93.309,43.637,Myre  Big Island State Park 2,SP,507.379.3403,40ft RS ,MN,Albert Lea
-93.289,43.624,Myre Big Island State Park 1,SP,507.379.3403,E DP SH RS ,MN,Albert Lea
-93.108,44.342,Nerstrand Big Woods State Park,SP,507.333.8848,E DP 45ft DW SH RS ,MN,Nerstrand
-91.073,47.58,Ninemile Lake,NF,218.663.7280/218.626.4300,NH ND NS NR ,MN,Schroeder
-93.968,47.755,Noma Lake,NF,218.835.3104/218.335.8600,NH ND NS NR ,MN,Bigfork
-93.652,47.557,North Star,NF,218.246.2123/218.335.8600,NH ND NS NR ,MN,Marcell
-94.516,47.38,Norway Beach,NF,218.835.3104/218.335.8600,NH DP DW SH RS ,MN,Cass Lake
-96.571,48.362,Old Mill State Park,SP,218.437.8174,E ND DW SH RS ,MN,Argyle
-92.872,45.702,Old Railroad Bridge - St. Croix National Scenic River,NP,715.483.2274,NH ND PT DW NS NR ,MN,Rush City
-94.044,47.511,Onegume,NF,218.246.2123/218.335.8600,E ND NS RS ,MN,Deer River
-92.574,45.95,Paint Rock Springs - St. Croix State Park,SP,320.384.6591,RS ,MN,Hinckley
-92.474,47.752,Pfeiffer Lake,NF,218.229.8800/218.626.4300,NH ND NS RS ,MN,Tower
-94.055,47.439,Plug Hat Point,NF, ,NH ND NS NR ,MN,Deer River
-97.031,47.932,Red River State Park,SP,218.773.4950,WES ND FT DW SH RS ,MN,East Grand Forks
-93.064,44.092,Rice Lake State Park,SP,507.455.5871,E DP 40ft SH RS ,MN,Owatonna
-92.567,45.952,Riverview - St. Croix State Park,SP,320.384.6591,E 60ft RS ,MN,Hinckley
-93.538,44.22,Sakatah Lake State Park,SP,507.362.4438,E DP DW SH RS ,MN,Waterville
-93.149,46.826,Savanna Portage State Park,SP,218.426.3271,E DP DW SH RS ,MN,McGregor
-90.887,47.866,Sawbill Lake,NF,218.663.7280/218.626.4300,NH DP NS RS PA ,MN,Tofte
-93.57,47.715,Scenic State Park,SP,218.743.3362,E DP DW SH RS ,MN,Bigfork
-93.803,47.224,Schoolcraft State Park,SP,218.247.7215,NH ND VT DW NS RS ,MN,Calumet
-95.04,45.316,Sibley State Park,SP,320.354.2055,E DP DW SH RS ,MN,New London
-91.732,47.816,South Kawishiwi River,NF,218.365.7600/218.626.4300,E ND NS RS ,MN,Ely
-94.588,47.33,South Pike Bay,NF,218.547.1044/218.335.8600,NH ND VT NW NS RS ,MN,Cass Lake
-96.364,43.898,Split Rock Creek State Park,SP,507.348.7908,E DP DW SH RS ,MN,Jasper
-91.376,47.202,Split Rock Lighthouse State Park,SP,218.226.6377,NH ND SH RS ,MN,Two Harbors
-94.456,47.137,Stony Point,NF,218.547.1044/218.335.8600,E DP DW SH RS PA ,MN,Walker
-94.121,47.444,Tamarack Point,NF,218.246.2123/218.335.8600,NH ND VT DW NS NR ,MN,Bena
-90.88,47.719,Temperance River,NF,218.663.7280/218.626.4300,E ND SH NR ,MN,Silver Bay
-91.872,47.556,Temperance State Park,SP,218.663.7476,E 60ft FTVT DW SH RS ,MN,
-91.208,47.344,Tettegouche State Park,SP,218.226.6365,NH ND DW SH RS ,MN,Silver Bay
-90.954,47.713,Toohey Lake,NF,218.663.7280/218.626.4300,NH ND NS NR ,MN,Schroeder
-90.898,48.159,Trails End,NF,218.387.1750/218.626.4300,NH ND NS RS ,MN,Grand Marais
-90.446,47.879,Two Island Lake,NF,218.387.1750/218.626.4300,NH ND NS NR ,MN,Grand Marais
-95.435,44.731,Upper Sioux Agency State Park,SP,320.564.4777,E ND DW SH RS ,MN,Granite Falls
-94.507,47.387,Wanaki,NF,218.835.3104/218.335.8600,NH DP DW SH RS ,MN,Cass Lake
-94.509,47.603,Webster Lake,NF,218.835.3104/218.335.8600,NH ND NS NR ,MN,Blackduck
-94.102,47.524,West Seelye Bay,NF,218.246.2123/218.335.8600,NH ND VT DW NS NR ,MN,Deer River
-92.144,47.332,Whiteface Reservoir,NF,218.229.8800/218.626.4300,E ND NS RS ,MN,Hoyt Lakes
-92.043,44.063,Whitewater State Park,SP,507.932.3007,E DP 40ft DW SH RS ,MN,Altura
-92.736,45.537,Wild River State Park,SP,651.583.2125,E DP DW SH RS ,MN,Center City
-92.764,45.224,William OBrien State Park,SP,763.433.0500,E DP DW SH RS ,MN,Marine on St. Croix
-94.063,47.504,Williams Narrows,NF,218.246.2123/218.335.8600,NH ND VT DW NS RS ,MN,Bena
-94.32,47.426,Winnie,NF,218.835.3104/218.335.8600,NH ND VT DW NS RS ,MN,Cass Lake
-94.048,47.43,Winnie Dam,NF,218.326.6128,E DP PT DW NS RS ,MN,Deer River
-94.839,48.861,Zippel Bay State Park,SP,218.783.6252,NH DP DW SH RS ,MN,Williams
-91.562,37.376,Akers,NP,573.323.4236,NH ND NS RS ,MO,Salem
-91.448,37.147,Alley Spring - Ozark National Scenic River,NP,573.323.4236,WE DP RS PA ,MO,Eminence
-92.946,39.063,Arrow Rock State Park,SP,660.837.3330,E DP 45ft FT DW SH RS ,MO,Blackwater
-90.689,38.618,Babler Memorial State Park,SP,636.458.3813,E DP 45ft DW SH RS ,MO,Wildwood
-91.706,40.588,Battle of Athens State Park,SP,660.877.3871,E DP NS NR ,MO,Athens
-92.859,37.738,Bennett Spring State Park,SP,417.532.4338,E DP 45ft SH RS ,MO,Lebanon
-91.062,37.931,Berryman,NF,573.438.5427/573.364.4621,NH ND NS NR N$ ,MO,Potosi
-93.568,36.618,Big Bay - Table Rock Lake,NF,417.683.4428/573.364.4621,NH ND NS RS PA ,MO,Shell Knob
-95.342,40.086,Big Lake State Park,SP,660.442.3770,E DP 40ft DW SH RS ,MO,Craig
-90.996,37.004,Big Spring - Ozark National Scenic River,NP,573.323.4236,E RS PA ,MO,Van Buren
-93.079,36.909,Camp Ridge,NF,417.683.4428/573.364.4621,NR ,MO,Chadwick
-93.1,36.892,Cobb Ridge,NF,417.683.4428/573.364.4621,E ND DW SH RS ,MO,Chadwick
-90.937,37.724,Council Bluff - Wild Boar Ridge,NF,573.438.5427/573.364.4621,NH RS L$ ,MO,Belgrade
-93.671,40.09,Crowder State Park,SP,660.359.6473,E DP DW SH RS ,MO,Trenton
-90.916,39.031,Cuivre River State Park,SP,636.528.7247,WE DP DW SH RS ,MO,Troy 6
-90.887,36.675,Deer Leap,NF,/573.364.4621,NH ND NS NR ,MO,Doniphan
-92.126,38.785,Dry Fork,NF,417.967.4194/573.364.4621,NH ND DW NS NR N$ ,MO,Fulton
-92.33,39.077,Finger Lakes State Park,SP,573.443.5315,E DP 45ft DW SH RS ,MO,Columbia
-90.868,36.669,Float Camp,NF,/573.364.4621,NH ND NS NR ,MO,Doniphan
-91.576,38.909,Graham Cave State Park,SP,573.564.3476,E DP 35ft DW SH RS ,MO,Montgomery Cit
-91.329,36.794,Greer Crossing,NF,/573.364.4621,NH ND NS NR ,MO,Alton
-93.449,38.281,Harry S Truman State Park,SP,660.438.7711,RS ,MO,Warsaw
-90.241,37.834,Hawn State Park,SP,573.883.3603,E DP 45ft DW SH RS ,MO,Ste. Genevieve
-90.849,37.549,Johnsons Shut-Ins State Park,SP,573.546.2450,WES FT DW RS ,MO,Lesterville
-93.577,38.753,Knob Noster State Park,SP,660.563.2463,E DP 40ft DW SH RS ,MO,Knob Noster
-92.573,38.077,Lake of the Ozarks State Park,SP,573.348.2694,E DP DW SH RS ,MO,Kaiser
-90.344,36.942,Lake Wappapello State Park,SP,573.297.3232,E DP SH RS ,MO,Williamsville
-91.816,37.799,Lane Spring,NF,417.967.4194/573.364.4621,E ND 45ft NS RS ,MO,Vida
-95.053,39.539,Lewis and Clark State Park,SP,816.579.5564,E DP 45ft DW SH RS ,MO,Rushville
-91.265,37.39,Loggers Lake,NF,573.729.6656/573.364.4621,NH ND NS NR ,MO,Bunker
-92.518,39.869,Long Branch State Park,SP,660.773.5229,E DP SH RS ,MO,Macon
-90.54,37.45,Marble Creek Rec Area,NF,573.438.5427/573.364.4621,NH ND NS NR ,MO,Arcadia
-91.79,39.488,Mark Twain State Park,SP,573.565.3440,E DP DW SH RS ,MO,Florida
-90.604,36.981,Markham Springs,NF,573.785.1475/573.364.4621,E ND DW SH RS L$ ,MO,Williamsville
-91.102,38.207,Meramec State Park,SP,573.468.6072,E DP 45ft DW SH RS ,MO,Sullivan
-91.675,37.454,Montauk State Park,SP,573.548.2201,E DP DW SH RS ,MO,Salem
-92.154,36.758,North Fork,NF,417.683.4428/573.364.4621,NH ND NS NR ,MO,Dora
-91.23,38.064,Onondaga Cave State Park,SP,573.245.6576,E DP DW SH RS ,MO,Leasburg
-92.043,37.555,Paddy Creek,NF,417.967.4194/573.364.4621,NH ND NS NR N$ ,MO,Licking
-93.225,39.784,Pershing State Park,SP,660.963.2299,E DP DW SH RS ,MO,Meadville
-92.144,38.759,Pine Ridge,NF,417.967.4194/573.364.4621,NH ND NS NR N$ ,MO,Ashland
-93.319,37.874,Pomme de Terre State Park,SP,417.852.4291,E DP DW SH RS ,MO,Pittsburg
-91.175,37.182,Powder Mill  - Ozark National Scenic River,NP,573.323.4236,NH NR ,MO,Ellington
-94.574,37.533,Prairie State Park,SP,417.843.6711,NH RS ,MO,Mindenmines
-91.475,37.332,Pulltite  - Ozark National Scenic River,NP,573.323.4236,NH ND RS PA ,MO,Round Spring
-91.169,37.813,Red Bluff,NF,573.438.5427/573.364.4621,E ND NS RS ,MO,Viburnum
-93.837,36.584,Roaring River State Park,SP,417.847.2539,E DP SH RS ,MO,Cassville
-90.818,38.42,Robertsville State Park,SP,636.257.3788,E DP DW SH RS ,MO,
-91.406,37.283,Round Spring - Ozark National Scenic River,NP,573.323.4236,E DW SH RS PA ,MO,Round Spring
-90.505,37.255,Sam A Baker State Park,SP,573.856.4411,E DP SH RS ,MO,Des Arc
-90.44,37.56,Silver Mines,NF,573.438.5427/573.364.4621,E ND NS RS ,MO,Fredericktown
-90.547,37.979,St. Francois State Park,SP,573.358.2173,E DP SH RS ,MO,Bonne Terre
-90.537,37.825,St. Joe State Park,SP,573.431.1069,E DP SH RS ,MO,Park Hills
-93.762,37.621,Stockton State Park,SP,417.276.4259,E DP DW SH RS ,MO,Stockton
-91.007,37.477,Sutton Bluff,NF,573.729.6656/573.364.4621,NH ND NS RS ,MO,Centerville
-92.106,36.902,Sycamore Loop Dispersed - Noblett Lake,NF, ,NH ND NT NW NS NR N$ ,MO,West Plains
-93.309,36.583,Table Rock State Park,SP,417.334.4704,E DP DW SH RS ,MO,Branson
-92.643,40.185,Thousand Hills State Park,SP,660.665.6995,E DP SH RS ,MO,Kirksville
-89.485,37.435,Trail of Tears State Park,SP,573.290.5268,E DP 45ft SH RS ,MO,Cape Girardeau
-91.276,37.19,Two Rivers - Ozark National Scenic River,NP,573.323.4236,NH RS PA ,MO,Eminence
-93.267,39.263,Van Meter State Park,SP,660.886.7537,E ND DW SH NR ,MO,Miami
-91.518,40.014,Wakonda State Park,SP,573.655.2280,E DP DW SH RS ,MO,La Grange
-94.213,39.661,Wallace State Park,SP,816.632.3745,E DP DW SH RS ,MO,Cameron
-90.686,38.086,Washington State Park,SP,636.586.0322,E DP DW SH RS ,MO,De Soto
-91.017,37.003,Watercress,NF,/573.364.4621,NH ND NS RS ,MO,Van Buren
-94.258,39.4,Watkins Mill State Park,SP,816.580.3387,E DP DW SH RS ,MO,Kearney
-94.871,39.394,Weston Bend State Park,SP,816.640.5443,E DP 40ft DW SH RS ,MO,Weston
-99.618,46.404,Beaver Lake State Park,SP,701.452.2752,E DP DW SH RS ,ND,Napoleon
-103.348,47.491,Bennett,NF,701.842.2393/701.250.4443,NH NS NR ,ND,Watford City
-103.675,46.954,Buffalo Gap,NF,701.225.5151/701.250.4443,NH ND SH NR L$ ,ND,Medora
-103.444,46.597,Burning Coal Vein,NF,701.225.5151/701.250.4443,NH ND NS NR N$ ,ND,Belfield
-103.276,47.586,CCC,NF,701.842.2393/701.250.4443,NH ND NS NR ,ND,Watford City
-103.528,46.948,Cottonwood - Theodore Roosevelt National Park,NP,701.623.4466,NH DP 45ft DW NS NR L$ ,ND,
-101.005,47.212,Cross Ranch State Park,SP,701.794.3731,E DP SH RS ,ND,Hensler
-99.48,46.206,Doyle Memorial State Park,SP,701.269.2116,E DW SH NR ,ND,Wishek
-100.839,46.748,Fort Abraham Lincoln State Park,SP,701.667.6340,E DP 45ft DW SH RS ,ND,Mandan
-97.936,46.542,Fort Ransom State Park,SP,701.973.4331,E DP DW SH RS ,ND,
-101.42,47.591,Fort Stevenson State Park,SP,701.337.5576,E DP DW SH RS ,ND,Garrison
-99.063,48.048,Grahams Island State Park,SP,701.766.4015,E DP DW SH RS ,ND,Devils Lake
-96.967,46.119,Hankinson Hills,NF,701.683.4342/701.250.4443,NH ND NS NR ,ND,Hankinson
-97.74,48.773,Icelandic State Park,SP,701.265.4561,E DP 45ft DW SH RS ,ND,Cavalier
-103.337,47.594,Juniper - Theodore Roosevelt National Park,NP,701 842.2333,NH DP FT DW NR ,ND,Watford City
-100.337,48.979,Lake Metigoshe State Park,SP,701.222.1844,E DP DW SH RS ,ND,Bottineau
-101.452,47.524,Lake Sakakawea State Park,SP,701.487.3600,E DP DW SH RS ,ND,Pick City
-103.231,48.13,Lewis and Clark State Park,SP,701.859.3071,E DP DW SH RS ,ND,Williston
-102.758,47.558,Little Missouri State Park,SP,701.764.5256,E DP NS RS ,ND,Killdeer
-100.098,47.647,Lonetree Wildlife Management Area,SP,701.324.2211,NH NR ,ND,
-103.473,47.308,Magpie,NF,701.225.5151/701.250.4443,NH ND NS NR ,ND,Watford City
-103.811,47.673,Sather Lake,NF,701.842.2393/701.250.4443,NR ,ND,Alexander
-103.528,46.889,Sully Creek State Rec Area,SP,701.667.6340,NH ND NS NR ,ND,Medora
-103.242,47.54,Summit,NF,701.842.2393/701.250.4443,NH NR ,ND,Watford City
-97.483,47.933,Turtle River State Park,SP,701.594.4445,E DP 45ft DW SH RS ,ND,Larimore
-103.588,47.053,Wannagan,NF,701.225.5151/701.250.4443,NH ND NS NR ,ND,Beach
-100.3,41.902,Bessey Rec Area,NF,303.533.2257/308.432.0300,E DP DW SH RS L$ ,NE,Halsey
-103.007,42.708,Chadron State Park,SP,308.432.6167,E DP DW SH RS PA L$ ,NE,Chadron
-96.317,41.016,Eugene T. Mahoney State Park,SP,402.944.2523,WES DP 45ft DW SH RS PA ,NE,Ashland
-103.466,42.667,Fort Robinson State Park,SP,308.665.2900,WES DP SH RS PA ,NE,Crawford
-95.569,40.254,Indian Cave State Park,SP,402.883.2575,E DP DW SH RS PA ,NE,Barada
-98.061,42.749,Niobrara State Park,SP,402.857.3373,E DP DW SH RS PA ,NE,Niobrara
-96.715,42.603,Ponca State Park,SP,402.755.2284,WES DP DW SH RS PA L$ ,NE,Ponca
-103.004,42.696,Red Cloud,NF,308.432.4475/308.432.0300,NH ND NS NR L$ ,NE,Chadron
-100.312,42.893,Smith Falls State Park,SP,402.376.1306,NH ND DW SH RS L$ ,NE,Valentine
-102.453,42.411,Smith Lake State Wildlife Area,SP, ,NH ND NW NS NR ,NE,Rushville
-103.564,42.697,Soldier Creek,NF,308.432.4475/308.432.0300,NH ND NS NR ,NE,Crawford
-101.155,42.689,Steer Creek,NF,303.533.2257/308.432.0300,E ND NS NR ,NE,Cody
-103.584,42.858,Toadstool,NF,308.432.4475/308.432.0300,NH ND VT DW NS NR ,NE,Crawford
-100.264,41.796,Whitetail,NF,303.533.2257/308.432.0300,NH ND NS NR ,NE,Dunning
-82.873,39.639,A.W. Marion State Park,SP,740.869.3124,E DP RS ,OH,Circleville
-82.987,40.237,Alum Creek State Park,SP,740.548.4631,E DP 45ft DW SH RS ,OH,Delaware
-81.031,40.047,Barkcamp State Park,SP,740.484.4064,E DP 35ft DW SH RS ,OH,Belmont
-80.613,40.73,Beaver Creek State Park,SP,330.385.3091,NH DP NS RS ,OH,East Liverpool
-81.854,39.821,Blue Rock State Park,SP,740.453.4377,NH DP RS ,OH,Blue Rock
-83.729,39.946,Buck Creek State Park,SP,937.322.5284,E DP 35ft DW SH RS ,OH,Springfield
-82.061,39.544,Burr Oak,NF,740.753.0101/740.753.0101,NH NR ,OH,Glouster
-82.035,39.538,Burr Oak State Park,SP,740.767.3683,E DP DW SH RS ,OH,Glouster
-83.974,39.539,Caesar Creek State Park,SP,513.897.3055,E DP 40ft DW SH RS ,OH,Waynesville
-83.883,39.389,Cowan Lake State Park,SP,937.383.3751,E DP DW SH RS ,OH,Wilmington
-83.246,39.652,Deer Creek State Park,SP,740.869.3124,E DP 45ft DW SH RS ,OH,Mt. Sterling
-83.071,40.379,Delaware State Park,SP,740.363.4561,E DP DW SH RS ,OH,Delaware
-82.103,40.029,Dillon State Park,SP,740.452.1083,E DP 45ft DW SH RS ,OH,Nashport
-84.105,39.05,East Fork State Park,SP,513.734.4323,E DP DW SH RS ,OH,Bethel
-82.82,41.542,East Harbor State Park,SP,419.734.5857,E DP 45ft DW SH RS ,OH,
-82.219,41.134,Findley State Park,SP,440.647.5749,E DP 45ft DW SH RS ,OH,Wellington
-81.788,39.102,Forked Run State Park,SP,740.378.6206,E DP DW SH RS ,OH,Reedsville
-80.959,41.846,Geneva State Park,SP,440.466.8400,E DP 45ft DW SH RS ,OH,Geneva
-84.437,40.546,Grand Lake - St. Marys State Park,SP,419.394.2774,E DP DW SH RS ,OH,St. Marys
-82.936,39.379,Great Seal State Park,SP,740.887.4818,NH ND NS RS ,OH,Chillicothe
-80.875,40.805,Guilford Lake State Park,SP,330.222.1712,E DP DW SH RS ,OH,Lisbon
-84.362,41.637,Harrison Lake State Park,SP,419.237.2593,E DP 45ft SH RS ,OH,Fayette
-82.538,39.433,Hocking Hills State Park,SP,740.385.6841,E DP DW SH RS ,OH,Logan
-84.765,39.595,Hueston Woods State Park,SP,513.523.6347,E DP 45ft SH RS ,OH,College Corner
-83.9,40.519,Indian Lake State Park,SP,937.843.2717,E DP 45ft DW SH RS ,OH,Lakeview
-82.618,38.612,Iron Ridge,NF,740.534.6500/740.753.0101,E DP RS ,OH,Ironton
-82.596,38.904,Jackson Lake State Park,SP,740.682.6197,E DP RS ,OH,Oak Hill
-80.806,40.468,Jefferson Lake State Park,SP,330.222.1712,E DP DW SH RS ,OH,Richmond
-83.869,39.789,John Bryan State Park,SP,937.767.1274,E DP NS RS ,OH,Yellow Springs
-82.698,41.602,Kelleys Island State Park,SP,419.746.2546,E DP SH RS ,OH,Kelleys Island
-83.949,40.181,Kiser Lake State Park,SP,937.362.3822,E DP RS ,OH,Conover
-82.514,39.145,Lake Alma State Park,SP,740.384.4474,E DP NS RS ,OH,Wellston
-82.35,39.327,Lake Hope State Park,SP,740.596.4938,E DP DW SH RS ,OH,McArthur
-84.357,40.358,Lake Loramie State Park,SP,937.295.2011,E DP 45ft DW SH RS ,OH,Minster
-81.191,39.632,Lamping Homestead,NF,740.753.0101/740.753.0101,NR N$ ,OH,Graysville
-81.359,39.435,Lane Farm,NF,740.753.0101/740.753.0101,NH ND NS NR N$ ,OH,Marietta
-81.152,39.444,Leith Run,NF,740.753.0101/740.753.0101,E DP DW SH RS ,OH,Newport
-82.397,40.65,Malabar Farm State Park,SP,419.892.2784,NH ND NS RS ,OH,Lucas
-83.877,41.411,Mary Jane Thurston State Park,SP,419.832.7662,E DP NS RS ,OH,McClure
-83.371,41.675,Maumee Bay State Park,SP,419.836.7758,E DP 45ft DW SH RS ,OH,Oregon
-82.812,41.676,Middle Bass Island - Lake Erie Islands,SP,419.285.0311,NH VT NW RS ,OH,Port Clinton
-82.257,40.61,Mohican State Park,SP,419.994.5125,E DP 45ft SH RS ,OH,Loudonville
-80.773,41.316,Mosquito Lake State Park,SP,330.637.2856,E DP DW SH RS ,OH,Cortland
-82.809,40.546,Mount Gilead State Park,SP,740.369.2761,E DP 45ft RS ,OH,Mt. Gilead
-81.979,40.045,Muskingum River Parkway State Park,SP,740.674.4794,NH ND NS RS ,OH,McConnelsville
-82.634,38.615,Oak Hill,NF,740.534.6500/740.753.0101,E DP DW SH RS ,OH,Ironton
-83.38,39.27,Paint Creek State Park,SP,937.365.1401,E DP DW SH RS ,OH,
-83.221,39.159,Pike Lake State Park,SP,740.493.2212,E DP RS ,OH,
-82.636,38.619,Pine Knob  (Family ),NF,740.534.6500/740.753.0101,NH ND NS NR ,OH,Ironton
-81.565,40.966,Portage Lakes State Park,SP,330.644.2220,E DP NS RS ,OH,Akron
-81.213,41.457,Punderson State Park,SP,440.564.2279,E DP DW SH RS ,OH,Newbury
-80.542,41.578,Pymatuning State Park,SP,440.293.6030,E DP DW SH RS ,OH,Andover
-81.122,39.608,Ring Mill,NF,740.753.0101/740.753.0101,NR ,OH,Matamoras
-83.531,39.188,Rocky Fork State Park,SP,937.393.4284,E DP DW SH RS ,OH,Hillsboro
-81.46,40.082,Salt Fork State Park,SP,740.439.3521,WES DP 45ft DW SH RS ,OH,Lore City
-82.956,39.23,Scioto Trail State Park,SP,740.663.2125,E DP RS ,OH,Chillicothe
-83.181,38.727,Shawnee State Park,SP,740.858.6652,E DP DW SH RS ,OH,Portsmouth
-82.838,41.644,South Bass Island State Park,SP,419.797.4530,E DP SH RS ,OH,Put-In-Bay
-84.082,39.214,Stonelick Lake State Park,SP,513.734.4323,E DP 45ft DW SH RS ,OH,Pleasant Plain
-82.032,39.349,Strouds Run State Park,SP,740.592.2302,NH DP RS ,OH,Athens
-82.746,39.383,Tar Hollow State Park,SP,740.887.4818,E DP SH RS ,OH,Laurelville
-83.638,41.136,Van Buren State Park,SP,419.832.7662,E DP NS RS ,OH,Van Buren
-81.118,41.142,West Branch State Park,SP,330.296.3239,E DP DW SH RS ,OH,Ravenna
-81.54,39.79,Wolf Run State Park,SP,740.732.5035,E DP 45ft DW SH RS ,OH,Caldwell
-103.432,44.46,Bear Butte State Park,SP,605. 347.5240,NH ND DW NS NR L$ ,SD,Sturgis
-104.051,44.075,Beaver Creek,NF,605.673.4853/605.673.9200,NH ND VT DW NS NR L$ ,SD,Newcastle
-103.512,43.775,Bismarck Lake,NF,605.673.4853/605.673.9200,NH ND DW NS RS ,SD,Custer
-103.846,44.145,Black Fox,NF,605.343.1567/605.673.9200,NH ND VT NW NS NR L$ ,SD,Rochford
-103.481,43.718,Blue Bell - Custer State Park,SP,605.255.4515,NH RS ,SD,Custer
-103.535,44.198,Boxelder Forks,NF,605.642.4622/605.673.9200,NH ND DW NS NR ,SD,Nemo
-103.727,44.08,Castle Peak,NF,605.343.1567/605.673.9200,NH ND VT NW NS NR L$ ,SD,Hill City
-101.948,43.746,Cedar Pass - Badlands National Park,NP,605.433.5361,NH DP 40ft NR L$ ,SD,Cottonwood
-103.42,43.802,Center Lake - Custer State Park,SP,605.255.4515,NH RS ,SD,Custer
-103.715,43.735,Comanche Park,NF,605.673.4853/605.673.9200,NH ND DW NS RS ,SD,Custer
-103.797,44.025,Custer Trail,NF,605.343.1567/605.673.9200,NH ND VT DW NS NR ,SD,Hill City
-103.477,44.23,Dalton Lake,NF,605.642.4622/605.673.9200,NH ND VT DW NS NR ,SD,Nemo
-103.788,44.021,Deerfield,NF,605.343.1567/605.673.9200,NR ,SD,Hill City
-103.841,43.961,Ditch Creek,NF,605.343.1567/605.673.9200,NH ND VT DW NS NR ,SD,Hill City
-103.781,44.022,Dutchman,NF,605.343.1567/605.673.9200,NH ND VT DW NS RS ,SD,Hill City
-103.492,43.565,Elk Mountain  - Wind Cave National Park,NP,605.745.4600,NH ND NS NR L$ ,SD,Hot Springs
-98.358,44.884,Fisher Grove State Park,SP,605.472.1336,E DP DW SH RS L$ ,SD,Redfield
-97.53,45.658,Fort Sisseton State Historical Park,SP,605. 448.5474,E ND DW SH RS L$ ,SD,Lake City
-103.022,43.659,French Creek,NF,605.745.4107/308.432.0300,E ND NS NR ,SD,Fairburn
-103.375,43.76,Game Lodge - Custer State Park,SP,605.255.4515,NH DP DW SH RS ,SD,Custer
-103.402,43.777,Grace Coolidge - Custer State Park,SP,605.255.4515,NH DW SH RS ,SD,Custer
-103.44,43.877,Grizzly Bear,NF,605.673.4853/605.673.9200,NH ND VT DW NS NR ,SD,Keystone
-103.435,43.884,Grizzly Creek Primative,NF,605.574.4402,NH VT DW RS NP ,SD,Keystone
-103.851,44.275,Hanna,NF,605.642.4622/605.673.9200,NH ND VT DW NS NR ,SD,Lead
-96.666,45.403,Hartford Beach State Park,SP,605.432.6374,E DP DW SH RS ,SD,Milbank
-103.484,43.895,Horsethief Lake,NF,605.673.4853/605.673.9200,NH ND DW NS RS ,SD,Keystone
-97.164,43.988,Lake Herman State Park,SP,605.256.5003,E DP DW SH RS ,SD,Madison
-99.987,45.547,Lake Hiddenwood State Park,SP,605. 845.7112,E ND NS NR L$ ,SD,Selby
-103.467,43.764,Legion Lake - Custer State Park,SP,605.255.4515,NH DW SH RS ,SD,Custer
-96.58,43.224,Newton Hills State Park,SP,605.987.2263,E DP DW SH RS ,SD,Canton
